"","Country","Year","GDP","Corporate income tax rate","Taxes_on_income_prof_k_corp_tax_rev_gdp","Taxes_on_income_prof_corp_tax_rev_gdp","Unemployment rate","Unemployment rate men","Unemployment rate women","Gini","Pre_tax_national_income_Top_10%","Net_personal_wealth_Top_10%","Inflation","Interest_Rate","Net_operating_surplus_mix_income","CAPN","CAPN_ICT","CPNK","CPNK_ICT","Wages_LC","Wages_LC_C","Wages_PPP","Growth"
"661","Slovak Republic","2000",88082.332,29,2.568,0,"18.776566968080999","18.948193543789639","18.57323765301815",NA,0.2789,0.4202,12.0357805974299,6.46,6542.463,204538.23,6370.2,279867.416,7634.542,5429.35968611057,9588.21936173395,14786.275297452,1.16652551239552
"662","Slovak Republic","2001",90948.341,29,2.557,0,"19.308510638297879","19.794218520333182","18.731820826061661",NA,0.2951,0.4204,7.32962019115532,6.54,8307.621,214989.54,5711.2,277136.31,6437.502,5732.17477095627,9587.65223571575,14785.4007157266,3.25378419817496
"663","Slovak Republic","2002",95049.606,25,2.481,0,"18.63311278540559","18.577158539159811","18.699731903485251",NA,0.2966,0.4204,3.12714222984604,4.9,9216.148,224172.35,5410,276415.592,5882.483,6204.56678603681,10081.8354095014,15547.4951338128,4.5094445428092
"664","Slovak Republic","2003",100276.463,25,2.696,0,"17.516384697454662","17.32565489149518","17.74260724698042",NA,0.2898,0.4204,8.55414305406651,4.5,11030.833,235589.62,5249.1,280963.572,5598.906,6741.05977634904,10276.7088614245,15848.0152199301,5.49908328920375
"665","Slovak Republic","2004",105569.938,19,2.538,0,"18.136552244436071","17.316617025697859","19.117038018719452",27.1,0.3116,0.422,7.54850088183419,2.84,14306.325,251782.72,5009,288266.324,5207.982,7339.87798975338,10425.5854819285,16077.6022384448,5.27888084764217
"666","Slovak Republic","2005",112562.321,19,2.663,0,"16.171742008700591","15.35662799478273","17.172227839568599",29.3,0.3079,0.421,2.70908494588391,1.95,15805.574,253067.43,5008.5,278748.531,5110.352,7997.36990117433,11065.2353657935,17064.0251518126,6.62346036425635
"667","Slovak Republic","2006",122122.438,19,2.837,0,"13.30244122965642","12.19479017887506","14.67781437378599",25.8,0.3115,0.4212,4.48333120449611,3.25,19539.633,270511.09,4891.1,290262.846,4932.507,8673.24258839738,11448.3279717986,17654.8035354837,8.49317685977708
"668","Slovak Republic","2007",135350.776,19,2.906,0,"11.016971225658519","9.7944839438661528","12.529751095870751",24.7,0.3081,0.4208,2.75672371638138,2.12,23129.756,292895.08,5187.9,308716.904,5153.967,9449.00480989188,12150.6308551081,18737.8454834238,10.8320290821577
"669","Slovak Republic","2008",142896.428,19,3.043,0,"9.566758967361821","8.3730808484277599","11.043761862441819",26,0.2998,0.4205,4.59817976325028,1.38,25854.048,325801.11,5401.9,329908.055,5344.711,9978.60045694982,12276.0228401135,18931.2161542892,5.57488639740049
"670","Slovak Republic","2009",135100.666,19,2.46,0,"12.05165227502874","11.403563262844241","12.865031348579951",27.2,0.2986,0.4204,1.61510464058236,0.3546,21947.818,321395.9,5224.5,332281.603,5263.381,10319.5831778664,12693.4951832929,19575.0125425904,-5.45553315020584
"671","Slovak Republic","2010",144174.882,19,2.433,0,"14.37326418861131","14.21159832186364","14.573453199540349",27.3,0.3207,0.4211,0.957018132975136,0.4981,25092.099,320542.59,5676.2,330960.007,5736.274,10878.5709712237,13246.1396918136,20427.2619057228,6.71663306234184
"672","Slovak Republic","2011",148026.446,19,2.383,0,"13.60582374886418","13.60809309491443","13.60295737824724",26.5,0.3038,0.4259,3.91928599146294,0.627,25877.024,323941.14,5309.3,331344.406,5307.585,11199.2194854118,13130.4344029177,20248.8293740462,2.67145285404151
"673","Slovak Republic","2012",149978.622,19,2.331,0,"13.9467950222613","13.51716897444564","14.48677078678052",26.1,0.2979,0.4424,3.60610263522886,0.0734,26935.195,327276.8,4718.3,332672.173,4727.172,11444.0944379547,12966.7596070556,19996.421653742,1.31880218214521
"674","Slovak Republic","2013",150927.597,23,2.845,0,"14.215879713225981","13.975170622776041","14.515541901066021",28.1,0.3285,0.46,1.40047368963031,0.1686,26646.653,331743.94,4621.4,335665.113,4631.793,11680.39020127,13065.9252139094,20149.3478549125,0.632740178130191
"675","Slovak Republic","2014",154998.401,22,3.284,0,"13.179511909815149","12.82363389757267","13.622976094805029",26.1,0.3017,0.4743,-0.0761653295419824,-0.0301,26818.26,334941.44,4154.6,337692.901,4163.743,11899.6827630022,13327.8055536236,20553.2012349736,2.69718996453644
"676","Slovak Republic","2015",163007.449,22,3.657,0,"11.473301201142091","10.32452267883475","12.87457954051961",26.5,0.317,0.485,-0.325219777427739,-0.199,27989.449,344712.9,4189.7,344712.9,4189.7,12356.9469590946,13851.211255717,21360.3605740993,5.16718104724189
"677","Slovak Republic","2016",166176.234,22,3.476,0,"9.644097158099223","8.7723316589613294","10.69994119163491",25.2,0.2946,0.4861,-0.520010196278324,-0.3504,27061.638,352871.88,3821.9,351674.1,3807.5,12714.6187601713,14291.5045680272,22039.3498506095,1.9439510399307
"678","Slovak Republic","2017",171058.606,21,3.463,0,"8.1312235448857209","7.9007208510877476","8.4084276122068857",23.2,0.2747,0.492,1.31194588223234,-0.3423,26789.696,367312.63,4136,357333.524,4125.099,13262.9953197532,14715.2272659193,22692.7850948861,2.93806874934956
"679","Slovak Republic","2018",177952.934,21,3.293,0,"6.5351883583301493","6.130797329965703","7.0261291049331156",25,0.275,0.4942,2.51403712883808,-0.3605,27738.452,384463.51,4007.8,363182.288,4009.903,13959.5015477268,15130.625760062,23333.3833395461,4.03038944442235
"680","Slovak Republic","2019",182436.802,21,3.033,0,"5.7544220489522324","5.5864582159485678","5.9577178201843504",23.2,0.2678,0.4967,2.66456133425443,-0.4562,28112.736,405330.56,4010.7,373117.897,4078.339,14809.0719919307,15624.8446835352,24095.5328882777,2.51969321281322
"681","Slovak Republic","2020",176280.141,21,NA,NA,"6.6885391162881866","6.3812121276825007","7.0582789540997446",NA,0.2643,0.4967,1.9369412669422,-0.4725,NA,NA,NA,NA,NA,15334.7513585657,15826.651846208,24406.7456538289,-3.37468149655462
"682","Slovak Republic","2021",181593.758,21,NA,NA,"6.8274027414214036","6.6864752120118709","6.9864904214079493",NA,0.2647,0.4972,3.14960629921263,-0.4922,NA,NA,NA,NA,NA,16084.6882191725,16084.6882191725,24804.671139622,3.01430267179103
"683","Slovenia","2000",48905.251,25,1.144,1.144,"6.7290272537379101","6.4530771463678622","7.0515356745823636",NA,0.29,0.4795,8.91174418658764,NA,3041,64783,1863,110274.3336,1472.3141,11314.5321942603,18837.4941333888,29550.0301710629,3.67237002746153
"684","Slovenia","2001",50478.318,25,1.234,1.234,"6.1730597991386444","5.6484920536981731","6.7920023869519284",NA,0.2867,0.4795,8.37966587492205,NA,3465,70464.2,1995.2,112555.9772,1611.7216,12666.7120817852,19607.5534110238,30758.0079799206,3.21656052843897
"685","Slovenia","2002",52247.886,25,1.541,1.541,"6.3116963736886191","5.8943285793924618","6.8036817966991094",NA,0.2923,0.4799,7.48077770703756,NA,4076.3,74879.8,2107.8,114006.6903,1733.7801,13655.8583357797,19660.4260901715,30840.9483780953,3.50560016678844
"686","Slovenia","2003",53794.559,25,1.706,1.706,"6.6748438730265587","6.3221319759314554","7.0957550323365757",NA,0.3014,0.4806,5.54416421752898,NA,4584.1,80205.2,2141.7,115558.7567,1786.0123,14667.454467839,20068.3202371631,31480.8044154671,2.9602594830344
"687","Slovenia","2004",56139.568,25,1.893,1.893,"6.2899543479539117","5.8472636318807734","6.8128214394650417",24.8,0.3018,0.4807,3.59297594249513,3.32,4828.5,88217,2251,117130.081,1888.001,15834.6947859007,21037.7267480513,33001.4945583241,4.35919365004925
"688","Slovenia","2005",58271.732,25,2.729,2.729,"6.5055896532572444","6.0569995700097659","7.0333107729028423",24.6,0.3027,0.4808,2.45150132316474,3.73,5022.2,94995.6,2259.2,119492.0147,1940.3383,16796.6561489063,21839.2161535389,34258.7762299857,3.79797008769288
"689","Slovenia","2006",61620.257,25,2.923,2.923,"5.9501760087069506","4.8903608738604323","7.1877650548534744",24.4,0.3031,0.4809,2.45792444195864,3.28,5882.9,100796.4,2311.9,122730.6498,2065.5602,17768.1380103088,22566.347199024,35399.4133115559,5.74639689789896
"690","Slovenia","2007",65921.451,23,3.183,3.183,"4.8181295826648274","3.9638222930970262","5.8325268981331213",24.4,0.3037,0.481,3.65749563284104,3.8791,7115.8,109307.1,2306.2,127571.865,2230.6693,18903.8057819915,23070.5298532884,36190.3153572177,6.98016238393813
"691","Slovenia","2008",68235.189,22,2.461,2.461,"4.3705836132974607","3.9906497882595411","4.8217985004165334",23.7,0.3041,0.4809,5.64742380573934,2.4864,7609.9,117724.8,2307.4,130975.4667,2398.7771,20264.5711289578,23421.2813594602,36740.532786167,3.50984082556071
"692","Slovenia","2009",63084.498,21,1.798,1.798,"5.8569390085283297","5.9014748052132244","5.8043748248297469",24.8,0.2978,0.4802,0.83926224679384,0.3546,6374.6,119757.9,2236.2,132772.5789,2300.7427,20610.4143429914,23619.6215829418,37051.6654424809,-7.54843809401627
"693","Slovenia","2010",63932.195,20,1.837,1.837,"7.2362029640847414","7.4188958429790564","7.0191978758056974",24.9,0.2985,0.4803,1.80117022137136,0.4981,5873.2,122631.4,2156.6,133081.4557,2198.7824,21515.7565549747,24302.7659586621,38123.3014451669,1.34374850696284
"694","Slovenia","2011",64482.861,20,1.648,1.648,"8.1659933246202456","8.1601936853387329","8.1728181082812856",24.9,0.2926,0.503,1.80285171941907,0.627,6104.3,125916,2020,132833.267,2130.268,21830.9824841236,24228.9335636894,38007.4819267322,0.861328161812679
"695","Slovenia","2012",62780.876,18,1.231,1.231,"8.8401831892534375","8.3889856333591304","9.3663431788219125",25.6,0.2947,0.5289,2.5974138603901,0.0734,5456.8,127427.1,1947.3,132010.5227,1971.7634,21546.835582675,23511.7983082816,36882.5250569926,-2.63943778797284
"696","Slovenia","2013",62134.682,17,1.188,1.188,"10.102332088321219","9.4210612901036281","10.908166745020541",26.2,0.293,0.5503,1.76920085881896,0.1686,5874.5,128579.3,1780.4,131323.9861,1862.1028,21648.4856792358,23127.1269963088,36279.0982532868,-1.02928477774027
"697","Slovenia","2014",63854.669,17,1.405,1.405,"9.6676151046277923","8.9180621031388245","10.54784870740748",25.7,0.2996,0.5668,0.199343826570849,-0.0301,6377.3,128989.6,1654.9,130690.8536,1763.1616,21984.5245237177,23586.6077347558,36999.8772267526,2.76815933491058
"698","Slovenia","2015",65265.909,17,1.462,1.462,"8.9622729530837546","8.0495496764914414","10.035357847255099",25.4,0.2902,0.566,-0.525552285820838,-0.199,6655.1,129933.9,1724.7,129933.9,1724.7,22311.9074052269,24083.5359921559,37779.3994336368,2.21008114535837
"699","Slovenia","2016",67349.101,17,1.594,1.594,"8.0000783162556974","7.4883812068876248","8.5858300690618545",24.8,0.2939,0.5695,-0.0549995416704911,-0.3504,6972.3,130658.7,1647,128848.6,1687.5,23091.5092377859,25015.765480996,39241.7706665893,3.19185319245304
"700","Slovenia","2017",70592.216,19,1.776,1.776,"6.5644128508374964","5.7679146414683524","7.4746304552919067",24.2,0.2947,0.5718,1.42910743319297,-0.3423,7858.5,133461.6,1704.5,128436.1936,1733.709,23878.7552937495,25475.0232756781,39962.1999122763,4.81537979252315
"701","Slovenia","2018",73736.651,19,1.932,1.932,"5.1078447884617546","4.6014385194850274","5.69707724424332",24.6,0.296,0.5724,1.73860861988181,-0.3605,8571.6,138130.7,1788.7,128606.3363,1857.3928,24777.8750781525,25922.6640763516,40664.4057933789,4.45436505350675
"702","Slovenia","2019",76281.363,19,1.97,1.97,"4.4461555495969076","4.0109185529982394","4.955347797677077",24.4,0.2957,0.5722,1.63052260754338,-0.4562,NA,NA,NA,NA,NA,25848.0619906299,26684.9319363698,41860.1613488932,3.45108160662192
"703","Slovenia","2020",72984.962,19,NA,NA,"4.9706552608856232","4.4095490966504212","5.6274484144429273",NA,0.2998,0.5723,-0.0548568157606067,-0.4725,NA,NA,NA,NA,NA,26600.7469035633,27608.9919694474,43309.7173070246,-4.3213713944781
"704","Slovenia","2021",78977.803,19,NA,NA,"4.7442521557278354","4.2578879982201574","5.3166298159275511",NA,0.2994,0.5723,1.91706506089267,-0.4922,NA,NA,NA,NA,NA,27980.4555619541,27980.4555619541,43892.4254044126,8.21106271179534
"705","Spain","2000",1316713.248,35,2.917,0,"13.86349447021049","9.5177980704551128","20.518139101722898",34.3,0.3424,0.5725,3.43351563418762,4.8268,188630,2185096,35695,2496765,36715,18526.3841003138,27299.5677135722,38940.0267215148,5.24599469063398
"706","Spain","2001",1368498.906,35,2.667,0,"10.46874387395612","7.4287920857620939","15.207452525976359",NA,0.3369,0.5534,3.58983413338114,3.3389,210895,2374600,39248,2600826,39755,19085.3633075572,27156.7080029768,38736.2520315131,3.93294880860803
"707","Spain","2002",1405872.916,35,3.001,0,"11.45041748748031","8.3006017917052599","16.14737490360513",NA,0.3395,0.5518,3.0656568590222,3.0945,226303,2585416,42620,2708328,42170,19700.3181829894,27292.8337751739,38930.4214506944,2.73102227821584
"708","Spain","2003",1447794.568,35,2.987,0,"11.48345593444437","8.4990170932887974","15.83417255748383",31.8,0.342,0.5489,3.03888839396654,2.0567,242082,2838925,46044,2824574,44432,20229.3730957402,27154.0394639338,38732.4456349163,2.98189484432745
"709","Spain","2004",1493006.228,35,3.35,0,"10.96160336617514","8.2588937995439604","14.815996412664891",33.3,0.3403,0.5338,3.03924881090927,2.0535,253501,3136789,49363,2945626,46593,20674.5803882143,26808.4515764958,38239.5000427859,3.12279525005097
"710","Spain","2005",1547531.303,35,3.8,0,"9.1461713569649898","7.131571331357331","11.98589870543546",32.4,0.3371,0.5268,3.36881409750382,2.2757,269379,3462866,51362,3077395,48671,21455.928397364,26924.0489729696,38404.387844485,3.65203265582092
"711","Spain","2006",1611022.289,35,4.021,0,"8.4521656929896807","6.3491497535645243","11.34360994880916",33.5,0.3468,0.5352,3.51557576832125,3.5011,288878,3770605,53808,3221264,52038,22107.487575619,26795.4898123102,38221.0114187519,4.10272709036116
"712","Spain","2007",1669094.616,32.5,4.59,0,"8.232030087168571","6.409364579188745","10.69745186391556",34.1,0.3457,0.5596,2.78679745804947,3.8791,315124,4003923,58420,3369414,57192,23101.8879021772,27085.7722030128,38635.0694056528,3.60468799199834
"713","Spain","2008",1683901.908,30,2.761,0,"11.254562050789071","10.05460649330136","12.83887033675358",34.2,0.348,0.5442,4.07534335957341,2.4864,323829,4074566,63469,3499704,62451,24774.5818201808,28042.9777486185,40000.4247077932,0.887145153909006
"714","Spain","2009",1620532.774,30,2.215,0,"17.856642237638351","17.644684623560948","18.126727444225399",34.9,0.3588,0.5594,-0.287813083535237,0.3546,313804,4061067,66061,3579276,64007,26082.5281261272,29807.9114309455,42517.9211558175,-3.76323191386277
"715","Spain","2010",1623174.408,30,1.835,0,"19.85968522321906","19.5666164272548","20.224695180607899",35.2,0.3433,0.5572,1.79986457728766,0.4981,295038,4063816,69750,3643097,66373,26348.6402756423,29526.0201813583,42115.8322690389,0.163010217527392
"716","Spain","2011",1609955.707,30,1.776,0,"21.390547028919599","21.043986779636139","21.811910581986378",35.7,0.3406,0.5611,3.19610188833788,0.627,299693,3949115,71301,3687095,67722,26486.864215336,28998.5775816525,41363.4896260308,-0.814373423758423
"717","Spain","2012",1562310.013,30,2.146,0,"24.787224604404958","24.58010775870531","25.033724987871569",35.4,0.3464,0.5672,2.44612782366812,0.0734,293788,3769720,71748,3712717,69295,26271.2808021896,28186.5584841698,40205.2278657672,-2.95944129349888
"718","Spain","2013",1539884.704,30,2.003,0,"26.0935259622925","25.601132870994942","26.67142171432744",36.2,0.3469,0.5681,1.40858109183012,0.1686,292410,3679976,70997,3727722,70881,26526.3277006193,28188.7741348096,40208.3882636177,-1.43539430800538
"719","Spain","2014",1561195.291,30,1.993,0,"24.44127687404098","23.597801396438069","25.425160320792919",36.1,0.3487,0.5827,-0.151114837527181,-0.0301,290893,3713435,73132,3746997,73854,26479.2430699027,28102.1712989406,40084.8582217399,1.38390796042351
"720","Spain","2015",1621069.826,28,2.204,0,"22.057286595085511","20.774065178065911","23.548347649722832",36.2,0.3532,0.5748,-0.500365709903282,-0.199,303907,3772441,77589,3772441,77589,26851.5479368744,28522.4791886341,40684.384215252,3.83517266194469
"721","Spain","2016",1670209.337,25,2.215,0,"19.634714561087119","18.11897580279922","21.37974462294564",35.8,0.3511,0.5745,-0.202598000426425,-0.3504,323171,3869726,82436,3799612,81858,26744.5451806521,28361.6644293781,40454.9984942639,3.03130131792362
"722","Spain","2017",1719875.37,25,2.236,0,"17.223637258565809","15.65742038629462","19.027309053498819",34.7,0.3507,0.5762,1.95607633363964,-0.3423,339280,4023151,87883,3835872,86455,26800.1525776562,27991.7709328742,39927.3834496192,2.97364120171962
"723","Spain","2018",1759239.631,25,2.465,NA,"15.25469126679654","13.71870012196324","17.023434204538781",34.7,0.3465,0.5757,1.67498136863794,-0.3605,345759,NA,NA,NA,NA,27093.3372903941,27898.3346103847,39794.1061416166,2.28878566939417
"724","Spain","2019",1795923.145,25,2.067,NA,"14.104195338326599","12.44795649345728","15.994494950606191",34.3,0.3412,0.5746,0.699518994458693,-0.4562,NA,NA,NA,NA,NA,27429.5493549189,27956.5997395582,39877.2153582443,2.08519142893274
"725","Spain","2020",1601552.422,25,NA,NA,"15.53184779985863","13.86799295112805","17.42818405305",NA,0.3333,0.5738,-0.322753017299705,-0.4725,NA,NA,NA,NA,NA,26431.731976382,26939.1120246483,38425.8737390982,-10.8228864660019
"726","Spain","2021",1683703.334,25,NA,NA,"14.78076932564184","13.05151325464468","16.714965805898839",NA,0.3341,0.5758,3.09313511976406,-0.4922,NA,NA,NA,NA,NA,27483.4395992405,27483.4395992405,39202.3010628664,5.12945507568281
"727","Sweden","2000",347510.934,28,3.645,3.645,"5.7988402319536103","6.2001771479185122","5.352112676056338",27.2,0.3108,0.5796,0.899143734041743,2,460086,6584900,344635,9830974,287968,248606.513259628,334018.911579312,35613.264782673,4.7663489835878
"728","Sweden","2001",352548.1,28,2.601,2.601,"5.0165016501650168","5.3249475890985334","4.6759259259259256",NA,0.2979,0.5842,2.40595834145435,2,425206,6951997,360963,10062016,302459,256691.729742651,337937.692914434,36031.0872246814,1.44949856455451
"729","Sweden","2002",360293.304,28,2.104,2.104,"5.2077635062690097","5.6294566531837713","4.7421731123388584",NA,0.3016,0.5882,2.15848213589263,4.5,436630,7225861,346228,10275706,308709,264412.872348825,342392.752104871,36506.0878820435,2.19692121443855
"730","Sweden","2003",368615.397,28,2.244,2.244,"5.7618521735714312","6.2867944010058867","5.1834862385321108",25.3,0.3124,0.5913,1.92565534892387,2.85,475322,7566022,359402,10475379,335512,271891.813919357,345296.772651866,36815.7160171256,2.30981062029396
"731","Sweden","2004",384601.716,28,2.837,2.837,"6.5263295382806881","6.864903027534365","6.153353463262877",26.1,0.3184,0.5937,0.373659828721796,2.1,532536,7897580,386105,10694668,365261,282229.730476119,356765.02763252,38038.4671460666,4.33685601038527
"732","Sweden","2005",395596.722,28,3.48,3.48,"7.6668153718692249","7.7730244571797584","7.548777752859384",26.8,0.3264,0.5955,0.453170852576176,1.6,545112,8372095,412064,10942848,398967,291714.436668458,365752.553539369,38996.721690243,2.85880315729012
"733","Sweden","2006",414042.502,28,3.436,3.436,"6.975033624747816","6.833885848943563","7.1317691932407863",26.4,0.3378,0.5991,1.36021468627688,2.93,622404,8969328,441962,11220699,434704,302013.489915948,375930.814616946,40081.9330187544,4.66277372237679
"734","Sweden","2007",428282.342,28,3.492,3.492,"6.1463074021356734","5.8712672620686943","6.4503921389515977",27.1,0.3302,0.6001,2.21216883436735,4.1,640431,9783287,485626,11536478,472577,316284.235477096,388505.026786531,41422.6018608616,3.43922180240328
"735","Sweden","2008",426352.676,28,2.802,2.802,"6.2241730793953991","5.9182873487826919","6.5633310669501093",28.1,0.3193,0.5976,3.43704910602875,2.78,587327,10304909,536105,11871741,511761,331634.459231295,395959.491683145,42217.400667076,-0.450559318179881
"736","Sweden","2009",407849.863,26.3,2.785,2.785,"8.3164420034916677","8.6106841858718468","7.9896463951568508",27.3,0.3049,0.5863,-0.494460544378046,0.35,498123,10684089,536953,12076628,522786,339710.32345815,397373.852153113,42368.2004935797,-4.33979051652533
"737","Sweden","2010",432125.523,26.3,3.24,3.24,"8.5783570779023925","8.6545066015416285","8.4926328450534783",27.7,0.3163,0.5944,1.15798802715629,1.1,635174,11085468,528236,12294789,533838,348073.973030474,402225.107763775,42885.4438130494,5.95210693990106
"738","Sweden","2011",445933.373,26.3,3.032,3.032,"7.7826286306640364","7.815040266172633","7.7464788732394387",27.6,0.3113,0.5892,2.96115073822139,2.02,664876,11454421,548736,12541508,554051,358133.659063749,408211.57168969,43523.7236155237,3.19533313009147
"739","Sweden","2012",443309.927,26.3,2.532,2.532,"7.9641120904312066","8.1908055482464359","7.7128213675569848",27.6,0.2999,0.5883,0.8883775069237,1.28,581414,11790628,550150,12757209,562226,367762.417495359,416872.265226117,44447.1311275595,-0.588304477494219
"740","Sweden","2013",448575.455,22,2.615,2.615,"8.0268997417129562","8.1751879750442864","7.8627620961633697",28.8,0.3006,0.5914,-0.0442929701486557,1.02,576929,12281720,565277,12969735,570078,374295.938115062,421482.720927135,44938.7002392389,1.1877757928033
"741","Sweden","2014",460497.685,22,2.657,2.657,"7.9309346892862207","8.1580974117387939","7.6791671359692018",28.4,0.3026,0.5922,-0.17963849411465,0.1,627092,12788466,588839,13197550,580790,382405.542659128,426170.715802472,45438.5366167834,2.65779811782167
"742","Sweden","2015",481170.723,22,2.908,2.908,"7.3898227468868853","7.5250348371366158","7.2410742296977206",29.2,0.3109,0.5929,-0.0467847449832651,-0.25,722220,13443521,610535,13443521,610535,392045.975783782,432674.485240594,46131.9717938222,4.48928163449942
"743","Sweden","2016",491133.811,22,2.729,2.729,"6.9439969982492924","7.3123960399881094","6.5387829784584364",29.6,0.2933,0.5913,0.984269244577978,-0.4,684098,14357109,648072,13750188,632103,401665.670148077,439395.25749737,46848.5439208102,2.0705931437146
"744","Sweden","2017",503745.757,22,2.781,2.781,"6.6651797599128422","6.9116918159896761","6.3928013017084648",28.8,0.3027,0.5914,1.79449904665596,-0.4,711092,15091517,700099,14073958,666169,411085.349322076,441760.35413816,47100.7117172587,2.56792460985749
"745","Sweden","2018",513568.914,22,2.847,2.847,"6.3321144264943259","6.4419975131258314","6.2111560753425268",30,0.2964,0.5903,1.95353530127029,-0.4,702098,15547561,729953,14392248,702210,423190.689342206,443993.693061575,47338.8314394413,1.9500227770653
"746","Sweden","2019",523769.399,21.4,3.009,3.009,"6.7710698854209106","6.660659813729473","6.8927330398251563",29.3,0.3049,0.5896,1.78415097403832,-0.15,779703,NA,NA,NA,NA,436522.456645111,448644.684909936,47834.7225355909,1.9861959557778
"747","Sweden","2020",512402.486,21.4,NA,NA,"8.3040596820338255","8.3170556183818238","8.2894989441351523",NA,0.3211,0.5819,0.497367318853562,NA,NA,NA,NA,NA,NA,445987.032159891,454229.986439298,48430.2302010573,-2.17021326975232
"748","Sweden","2021",538407.347,20.6,NA,NA,"8.8118115671270516","8.5365853279624275","9.1193648335257862",NA,0.32,0.5887,2.16319736447149,NA,NA,NA,NA,NA,NA,459115.280017379,459115.280017379,48951.1026657769,5.07508486209803
"749","Switzerland","2000",414088.361,8.5,2.375,2.375,"2.6574288810601132","2.2924727073774971","3.118052584296461",33.4,0.3242,0.5835,1.55852919679006,3.5,NA,1128485.7,46941.2149,1269948.9809,NA,71791.8136939957,75669.917586411,58128.6187055064,3.97640919131793
"750","Switzerland","2001",420613.638,8.5,2.629,2.629,"2.4898123868372188","1.7026781856643021","3.4580090260911338",NA,0.3141,0.5845,0.989020329832555,1.65,NA,1175322.7,50726.0829,1288686.0469,NA,76083.9189197038,79894.3392220165,61373.7629099651,1.57581753426777
"751","Switzerland","2002",420590.476,8.5,2.309,2.309,"2.923697864221432","2.7810956009097949","3.096399449261479",31.7,0.3049,0.5838,0.64271150654328,0.44,NA,1181890.3,52145.7225,1305134.8999,NA,77236.2832661059,81504.6449857626,62610.7782619798,-0.00550671635615224
"752","Switzerland","2003",420393.445,8.5,2.179,2.179,"4.1166173681801084","3.8092217053247301","4.488764848899975",NA,0.3242,0.5804,0.638272930887213,0.09,NA,1181979.3,50923.9481,1317849.8204,NA,77710.4620281317,81085.9628106753,62289.1522143942,-0.0468462818925118
"753","Switzerland","2004",432254.965,8.5,2.107,2.107,"4.3156313415085812","3.943912152663974","4.7640961289664077",NA,0.3303,0.5758,0.802908730955216,0.55,NA,1209935,50286.7275,1335090.5892,NA,77592.4485410038,80504.064962033,61842.146069176,2.82152829476207
"754","Switzerland","2005",444715.312,8.5,2.169,2.169,"4.4366766425212969","3.886249877608392","5.0916490470527451",NA,0.3429,0.5815,1.17195420333701,0.63,NA,1246223.3,49795.2474,1353212.2103,NA,79634.1719442711,81765.7340389452,62811.3433809162,2.8826382595744
"755","Switzerland","2006",462570.666,8.5,2.648,2.648,"3.9949203549101351","3.4016173554609259","4.7001516222404307",33.9,0.3502,0.5845,1.05950928324804,1.94,NA,1296482.3,51568.0117,1374516.818,NA,81014.396029606,82001.8602016174,62992.732341208,4.01500769552996
"756","Switzerland","2007",481053.705,8.5,2.708,2.708,"3.6410772221554009","2.9149973837079419","4.5072335037870799",34.3,0.3362,0.5944,0.732350603122241,2,NA,1363383.6,55818.0196,1399463.9179,NA,83264.848773518,82977.9715133757,63742.5679967119,3.99572224495532
"757","Switzerland","2008",494309.195,8.5,2.844,2.844,"3.3502263769302951","2.8196679273415461","3.9690178999057939",33.8,0.3108,0.5904,2.42604117060162,0.01,NA,1428194.8,59686.6145,1421435.0489,NA,85253.1302399423,83394.6426098818,64062.6491606269,2.75551146623016
"758","Switzerland","2009",484029.376,8.5,2.715,2.715,"4.1090230215567933","3.763946508561721","4.5108353414973443",32.9,0.3175,0.5905,-0.480481936423328,0.05,NA,1426446,60170.647,1429608.1967,NA,86421.9526200951,85097.5764000654,65370.8201237744,-2.07963337602895
"759","Switzerland","2010",499847.948,8.5,2.582,2.582,"4.8079453212013421","4.4789479963126126","5.1975093680685998",32.6,0.339,0.5941,0.688238707220017,0.04,NA,1440325,60403.809,1442539.6496,NA,86230.6202974945,84640.0053559537,65019.3201670911,3.26810164513651
"760","Switzerland","2011",509447.259,8.5,2.705,2.705,"4.4094098567173452","4.0799456721024319","4.7982532688877022",31.7,0.3398,0.5964,0.231349207650894,0.07,NA,1474715.3,60933.0309,1459506.7984,NA,86412.5224361177,85196.8313097233,65447.0664179713,1.92044621537589
"761","Switzerland","2012",515648.218,8.5,2.672,2.672,"4.4914181921962593","4.281786725427847","4.7375086366402268",31.6,0.3299,0.6001,-0.692552018105236,-0.2,NA,1492255.2,63990.288,1479062.8216,NA,86863.8353120984,86469.464875201,66424.6865031922,1.21719351521724
"762","Switzerland","2013",525041.615,8.5,2.678,2.678,"4.7467399654019662","4.6000501512228764","4.9178002239546901",32.5,0.3311,0.6077,-0.217323155115639,0.01,NA,1516406.7,66025.6213,1495727.0052,NA,87644.4210495481,87525.4043355481,67235.8450748468,1.82166769361356
"763","Switzerland","2014",537888.571,8.5,2.676,2.676,"4.8259363150405594","4.687434852358825","4.9857351948340494",32.5,0.3289,0.6159,-0.0132025387515987,-2,NA,1534765.4,67463.1691,1514206.5758,NA,87588.1508298922,87671.8315302215,67348.3284875262,2.44684528482566
"764","Switzerland","2015",546805.519,8.5,2.859,2.859,"4.8006652415026734","4.703514022286047","4.9124247928358269",32.3,0.3272,0.6213,-1.14390867228178,-1,NA,1533958.6,66823.1557,1533958.6,NA,86874.9061386748,88170.0642358732,67731.0641888089,1.65776863104235
